hr,workingday,yr,dteday,atemp,season,weathersit,weekday,hum,mnth,windspeed,holiday,registered
9,1,0,193,0.7424,3,1,3,0.41,7,0.22804749030210414,0,163
10,1,0,193,0.7576,3,1,3,0.46,7,0.22804749030210414,0,80
11,1,0,193,0.7424,3,1,3,0.39,7,0.19301751498765723,0,110
12,1,0,193,0.7576,3,1,3,0.41,7,0.33337251675091106,0,134
13,1,0,193,0.7576,3,3,3,0.46,7,0.15786998942047725,0,119
14,1,0,193,0.7576,3,3,3,0.46,7,0.15786998942047725,0,89
15,1,0,193,0.5606,3,3,3,0.94,7,0.15786998942047725,0,33
16,1,0,193,0.5909,3,2,3,0.89,7,0.0,0,118
17,1,0,193,0.6667,3,1,3,0.79,7,0.0,0,418
18,1,0,193,0.6970000000000001,3,1,3,0.79,7,0.15786998942047725,0,412
19,1,0,193,0.6667,3,1,3,0.79,7,0.12284001410603033,0,340
20,1,0,193,0.6667,3,1,3,0.84,7,0.19301751498765723,0,281
21,1,0,193,0.6667,3,1,3,0.79,7,0.12284001410603033,0,194
22,1,0,193,0.6364,3,1,3,0.83,7,0.22804749030210414,0,136
23,1,0,193,0.6061,3,1,3,0.83,7,0.298224991183731,0,83
0,1,0,194,0.6212,3,1,4,0.69,7,0.3508875044081345,0,32
1,1,0,194,0.6212,3,1,4,0.61,7,0.298224991183731,0,21
2,1,0,194,0.6212,3,1,4,0.57,7,0.3508875044081345,0,7
3,1,0,194,0.6212,3,1,4,0.57,7,0.3508875044081345,0,5
4,1,0,194,0.6212,3,1,4,0.53,7,0.298224991183731,0,6
5,1,0,194,0.6212,3,1,4,0.56,7,0.2631950158692841,0,22
6,1,0,194,0.6061,3,1,4,0.6,7,0.2631950158692841,0,116
7,1,0,194,0.6212,3,1,4,0.53,7,0.298224991183731,0,311
8,1,0,194,0.6212,3,1,4,0.5,7,0.42106500528976143,0,433
9,1,0,194,0.6364,3,1,4,0.47,7,0.33337251675091106,0,195
10,1,0,194,0.6364,3,1,4,0.42,7,0.298224991183731,0,95
11,1,0,194,0.6515,3,1,4,0.37,7,0.2631950158692841,0,110
12,1,0,194,0.6515,3,1,4,0.35,7,0.298224991183731,0,172
13,1,0,194,0.6667,3,1,4,0.33,7,0.38603502997531447,0,138
14,1,0,194,0.6515,3,1,4,0.35,7,0.33337251675091106,0,129
15,1,0,194,0.6667,3,1,4,0.33,7,0.3508875044081345,0,138
16,1,0,194,0.6667,3,1,4,0.33,7,0.15786998942047725,0,231
17,1,0,194,0.6515,3,1,4,0.37,7,0.15786998942047725,0,517
18,1,0,194,0.6515,3,1,4,0.42,7,0.22804749030210414,0,484
19,1,0,194,0.6515,3,1,4,0.39,7,0.2631950158692841,0,333
20,1,0,194,0.6364,3,1,4,0.42,7,0.2631950158692841,0,267
21,1,0,194,0.6212,3,1,4,0.5,7,0.15786998942047725,0,203
22,1,0,194,0.6212,3,1,4,0.57,7,0.10532502644880687,0,134
23,1,0,194,0.6061,3,1,4,0.65,7,0.298224991183731,0,97
0,1,0,195,0.5909,3,1,5,0.73,7,0.2631950158692841,0,57
1,1,0,195,0.5909,3,1,5,0.73,7,0.22804749030210414,0,13
2,1,0,195,0.5758,3,1,5,0.78,7,0.19301751498765723,0,22
3,1,0,195,0.5909,3,1,5,0.73,7,0.22804749030210414,0,6
4,1,0,195,0.5909,3,1,5,0.73,7,0.19301751498765723,0,8
5,1,0,195,0.5909,3,1,5,0.73,7,0.15786998942047725,0,16
6,1,0,195,0.5909,3,2,5,0.73,7,0.12284001410603033,0,108
7,1,0,195,0.6061,3,1,5,0.65,7,0.12284001410603033,0,257
8,1,0,195,0.6061,3,1,5,0.65,7,0.298224991183731,0,514
9,1,0,195,0.6364,3,1,5,0.54,7,0.22804749030210414,0,176
10,1,0,195,0.6212,3,2,5,0.61,7,0.19301751498765723,0,107
11,1,0,195,0.6515,3,1,5,0.54,7,0.15786998942047725,0,137
12,1,0,195,0.6515,3,1,5,0.48,7,0.22804749030210414,0,177
13,1,0,195,0.6515,3,1,5,0.54,7,0.22804749030210414,0,162
14,1,0,195,0.6515,3,1,5,0.51,7,0.22804749030210414,0,160
15,1,0,195,0.6515,3,1,5,0.45,7,0.19301751498765723,0,163
16,1,0,195,0.6667,3,1,5,0.51,7,0.22804749030210414,0,265
17,1,0,195,0.6667,3,1,5,0.42,7,0.298224991183731,0,483
18,1,0,195,0.6515,3,1,5,0.45,7,0.2631950158692841,0,394
19,1,0,195,0.6364,3,1,5,0.45,7,0.2631950158692841,0,280
20,1,0,195,0.6515,3,1,5,0.51,7,0.2631950158692841,0,251
21,1,0,195,0.6212,3,1,5,0.54,7,0.12284001410603033,0,186
22,1,0,195,0.6212,3,1,5,0.57,7,0.2631950158692841,0,152
23,1,0,195,0.6212,3,1,5,0.61,7,0.19301751498765723,0,126
0,0,0,196,0.6061,3,1,6,0.65,7,0.22804749030210414,0,68
1,0,0,196,0.5909,3,1,6,0.69,7,0.12284001410603033,0,51
2,0,0,196,0.5909,3,1,6,0.73,7,0.15786998942047725,0,48
3,0,0,196,0.5758,3,1,6,0.78,7,0.15786998942047725,0,20
4,0,0,196,0.5909,3,1,6,0.73,7,0.10532502644880687,0,7
5,0,0,196,0.5455,3,1,6,0.78,7,0.10532502644880687,0,6
6,0,0,196,0.5758,3,1,6,0.78,7,0.19301751498765723,0,21
7,0,0,196,0.5909,3,1,6,0.73,7,0.15786998942047725,0,38
8,0,0,196,0.6212,3,1,6,0.65,7,0.19301751498765723,0,90
9,0,0,196,0.6515,3,1,6,0.54,7,0.2631950158692841,0,150
10,0,0,196,0.6667,3,1,6,0.54,7,0.22804749030210414,0,208
11,0,0,196,0.6667,3,1,6,0.48,7,0.2631950158692841,0,225
12,0,0,196,0.6818,3,1,6,0.43,7,0.33337251675091106,0,276
13,0,0,196,0.6818,3,1,6,0.45,7,0.3508875044081345,0,276
14,0,0,196,0.6667,3,1,6,0.45,7,0.3508875044081345,0,232
15,0,0,196,0.6818,3,1,6,0.45,7,0.38603502997531447,0,223
16,0,0,196,0.6818,3,1,6,0.45,7,0.33337251675091106,0,242
17,0,0,196,0.6818,3,1,6,0.45,7,0.2631950158692841,0,241
18,0,0,196,0.6818,3,1,6,0.45,7,0.33337251675091106,0,243
19,0,0,196,0.6818,3,1,6,0.48,7,0.22804749030210414,0,242
20,0,0,196,0.6667,3,1,6,0.51,7,0.2631950158692841,0,188
21,0,0,196,0.6515,3,1,6,0.58,7,0.2631950158692841,0,167
22,0,0,196,0.6515,3,1,6,0.65,7,0.33337251675091106,0,136
23,0,0,196,0.6364,3,1,6,0.61,7,0.2631950158692841,0,107
0,0,0,197,0.6212,3,1,0,0.65,7,0.2631950158692841,0,91
1,0,0,197,0.6061,3,1,0,0.69,7,0.22804749030210414,0,86
2,0,0,197,0.6061,3,1,0,0.69,7,0.2631950158692841,0,66
3,0,0,197,0.6061,3,1,0,0.69,7,0.2631950158692841,0,26
4,0,0,197,0.5909,3,1,0,0.73,7,0.19301751498765723,0,6
5,0,0,197,0.6061,3,1,0,0.69,7,0.2631950158692841,0,8
6,0,0,197,0.5909,3,1,0,0.73,7,0.19301751498765723,0,11
7,0,0,197,0.6061,3,1,0,0.73,7,0.19301751498765723,0,30
8,0,0,197,0.6364,3,1,0,0.65,7,0.2631950158692841,0,73
9,0,0,197,0.6667,3,1,0,0.58,7,0.2631950158692841,0,110
10,0,0,197,0.6818,3,1,0,0.6,7,0.2631950158692841,0,177
11,0,0,197,0.6970000000000001,3,1,0,0.55,7,0.33337251675091106,0,244
12,0,0,197,0.6970000000000001,3,1,0,0.55,7,0.33337251675091106,0,243
13,0,0,197,0.7424,3,1,0,0.49,7,0.3508875044081345,0,272
14,0,0,197,0.7424,3,1,0,0.49,7,0.42106500528976143,0,262
15,0,0,197,0.7424,3,1,0,0.43,7,0.3508875044081345,0,195
16,0,0,197,0.7273,3,1,0,0.46,7,0.3508875044081345,0,188
17,0,0,197,0.7424,3,1,0,0.49,7,0.45621253085694136,0,236
18,0,0,197,0.7273,3,1,0,0.46,7,0.3508875044081345,0,243
19,0,0,197,0.6970000000000001,3,1,0,0.55,7,0.33337251675091106,0,234
20,0,0,197,0.7121,3,1,0,0.58,7,0.298224991183731,0,177
21,0,0,197,0.6818,3,1,0,0.62,7,0.2631950158692841,0,148
22,0,0,197,0.6818,3,1,0,0.66,7,0.2631950158692841,0,116
23,0,0,197,0.6667,3,1,0,0.74,7,0.15786998942047725,0,54
0,1,0,198,0.6667,3,1,1,0.74,7,0.15786998942047725,0,30
1,1,0,198,0.6667,3,1,1,0.74,7,0.2631950158692841,0,8
2,1,0,198,0.6061,3,1,1,0.83,7,0.2631950158692841,0,8
3,1,0,198,0.6061,3,1,1,0.78,7,0.22804749030210414,0,4
4,1,0,198,0.5909,3,1,1,0.78,7,0.19301751498765723,0,3
5,1,0,198,0.5909,3,1,1,0.78,7,0.12284001410603033,0,15
6,1,0,198,0.5758,3,1,1,0.83,7,0.12284001410603033,0,95
7,1,0,198,0.6364,3,1,1,0.74,7,0.2631950158692841,0,255
8,1,0,198,0.6515,3,1,1,0.7,7,0.22804749030210414,0,329
9,1,0,198,0.6970000000000001,3,1,1,0.67,7,0.2631950158692841,0,170
10,1,0,198,0.7121,3,1,1,0.62,7,0.22804749030210414,0,78
11,1,0,198,0.7576,3,1,1,0.55,7,0.10532502644880687,0,99
12,1,0,198,0.7727,3,1,1,0.59,7,0.22804749030210414,0,126
13,1,0,198,0.7879,3,1,1,0.56,7,0.298224991183731,0,125
14,1,0,198,0.7879,3,1,1,0.56,7,0.38603502997531447,0,106
15,1,0,198,0.8029999999999999,3,1,1,0.53,7,0.38603502997531447,0,111
16,1,0,198,0.8029999999999999,3,1,1,0.53,7,0.33337251675091106,0,220
17,1,0,198,0.7879,3,1,1,0.49,7,0.38603502997531447,0,473
18,1,0,198,0.7727,3,1,1,0.49,7,0.42106500528976143,0,478
19,1,0,198,0.7576,3,1,1,0.55,7,0.2631950158692841,0,335
20,1,0,198,0.7424,3,1,1,0.59,7,0.2631950158692841,0,232
21,1,0,198,0.6970000000000001,3,1,1,0.66,7,0.22804749030210414,0,154
22,1,0,198,0.7273,3,1,1,0.66,7,0.2631950158692841,0,104
23,1,0,198,0.6970000000000001,3,1,1,0.66,7,0.19301751498765723,0,59
0,1,0,199,0.6970000000000001,3,1,2,0.66,7,0.12284001410603033,0,26
1,1,0,199,0.6970000000000001,3,2,2,0.66,7,0.15786998942047725,0,6
2,1,0,199,0.6818,3,1,2,0.7,7,0.19301751498765723,0,4
3,1,0,199,0.6818,3,1,2,0.7,7,0.19301751498765723,0,1
4,1,0,199,0.6818,3,1,2,0.7,7,0.15786998942047725,0,4
5,1,0,199,0.6667,3,2,2,0.74,7,0.12284001410603033,0,19
6,1,0,199,0.6970000000000001,3,2,2,0.74,7,0.12284001410603033,0,126
7,1,0,199,0.6970000000000001,3,2,2,0.7,7,0.19301751498765723,0,287
8,1,0,199,0.7273,3,2,2,0.7,7,0.19301751498765723,0,381
9,1,0,199,0.7879,3,2,2,0.63,7,0.15786998942047725,0,177
10,1,0,199,0.7879,3,2,2,0.56,7,0.19301751498765723,0,112
11,1,0,199,0.8029999999999999,3,1,2,0.59,7,0.0,0,98
12,1,0,199,0.8182,3,1,2,0.56,7,0.10532502644880687,0,127
13,1,0,199,0.8333,3,1,2,0.53,7,0.12284001410603033,0,139
14,1,0,199,0.8182,3,1,2,0.5,7,0.22804749030210414,0,111
15,1,0,199,0.8182,3,1,2,0.44,7,0.22804749030210414,0,110
16,1,0,199,0.8485,3,1,2,0.42,7,0.3508875044081345,0,216
17,1,0,199,0.8029999999999999,3,1,2,0.66,7,0.0,0,445
18,1,0,199,0.8029999999999999,3,1,2,0.66,7,0.15786998942047725,0,450
19,1,0,199,0.7424,3,1,2,0.75,7,0.22804749030210414,0,334
20,1,0,199,0.7273,3,1,2,0.74,7,0.10532502644880687,0,229
21,1,0,199,0.7121,3,1,2,0.74,7,0.15786998942047725,0,194
22,1,0,199,0.7121,3,1,2,0.74,7,0.0,0,120
23,1,0,199,0.6970000000000001,3,3,2,0.79,7,0.19301751498765723,0,73
0,1,0,200,0.6667,3,1,3,0.84,7,0.12284001410603033,0,29
1,1,0,200,0.6667,3,1,3,0.84,7,0.0,0,7
2,1,0,200,0.6667,3,1,3,0.84,7,0.0,0,7
3,1,0,200,0.6667,3,1,3,0.84,7,0.12284001410603033,0,4
4,1,0,200,0.6364,3,1,3,0.83,7,0.0,0,4
5,1,0,200,0.6364,3,1,3,0.83,7,0.12284001410603033,0,19
6,1,0,200,0.6364,3,2,3,0.89,7,0.12284001410603033,0,111
7,1,0,200,0.6667,3,2,3,0.84,7,0.12284001410603033,0,276
8,1,0,200,0.7121,3,1,3,0.74,7,0.0,0,404
9,1,0,200,0.6970000000000001,3,1,3,0.7,7,0.10532502644880687,0,181
10,1,0,200,0.7273,3,1,3,0.7,7,0.0,0,76
11,1,0,200,0.7879,3,1,3,0.63,7,0.10532502644880687,0,116
12,1,0,200,0.8029999999999999,3,1,3,0.59,7,0.0,0,121
13,1,0,200,0.8182,3,1,3,0.56,7,0.22804749030210414,0,97
14,1,0,200,0.8333,3,1,3,0.53,7,0.2631950158692841,0,83
15,1,0,200,0.8182,3,1,3,0.5,7,0.19301751498765723,0,102
16,1,0,200,0.8182,3,1,3,0.56,7,0.0,0,204
17,1,0,200,0.8333,3,1,3,0.59,7,0.22804749030210414,0,405
18,1,0,200,0.8333,3,1,3,0.59,7,0.2631950158692841,0,429
19,1,0,200,0.8485,3,1,3,0.67,7,0.19301751498765723,0,323
20,1,0,200,0.8333,3,1,3,0.75,7,0.2631950158692841,0,264
21,1,0,200,0.8029999999999999,3,1,3,0.66,7,0.19301751498765723,0,209
22,1,0,200,0.7727,3,1,3,0.7,7,0.2631950158692841,0,144
23,1,0,200,0.7424,3,1,3,0.75,7,0.298224991183731,0,73
0,1,0,201,0.7424,3,2,4,0.75,7,0.22804749030210414,0,29
1,1,0,201,0.7273,3,2,4,0.84,7,0.2631950158692841,0,16
2,1,0,201,0.7273,3,2,4,0.84,7,0.2631950158692841,0,4
3,1,0,201,0.7121,3,2,4,0.79,7,0.15786998942047725,0,5
4,1,0,201,0.7121,3,2,4,0.84,7,0.12284001410603033,0,4
5,1,0,201,0.7121,3,2,4,0.84,7,0.12284001410603033,0,16
6,1,0,201,0.7121,3,2,4,0.84,7,0.12284001410603033,0,111
7,1,0,201,0.7273,3,2,4,0.84,7,0.15786998942047725,0,251
8,1,0,201,0.7576,3,2,4,0.79,7,0.19301751498765723,0,358
9,1,0,201,0.8182,3,2,4,0.75,7,0.298224991183731,0,166
10,1,0,201,0.8636,3,2,4,0.71,7,0.2631950158692841,0,47
11,1,0,201,0.8939,3,2,4,0.63,7,0.3508875044081345,0,79
12,1,0,201,0.8939,3,1,4,0.56,7,0.38603502997531447,0,106
13,1,0,201,0.8939,3,1,4,0.56,7,0.3508875044081345,0,81
14,1,0,201,0.8939,3,1,4,0.5,7,0.42106500528976143,0,97
15,1,0,201,0.9242,3,1,4,0.53,7,0.298224991183731,0,93
16,1,0,201,0.9242,3,1,4,0.48,7,0.33337251675091106,0,167
17,1,0,201,0.9091,3,1,4,0.45,7,0.3508875044081345,0,374
18,1,0,201,0.8939,3,1,4,0.5,7,0.33337251675091106,0,343
19,1,0,201,0.9242,3,1,4,0.67,7,0.33337251675091106,0,233
20,1,0,201,0.8939,3,1,4,0.71,7,0.2631950158692841,0,199
21,1,0,201,0.8939,3,1,4,0.75,7,0.2631950158692841,0,187
22,1,0,201,0.8636,3,1,4,0.71,7,0.19301751498765723,0,113
23,1,0,201,0.8182,3,1,4,0.71,7,0.19301751498765723,0,73
0,1,0,202,0.8333,3,1,5,0.63,7,0.15786998942047725,0,51
1,1,0,202,0.7879,3,1,5,0.63,7,0.0,0,17
2,1,0,202,0.8029999999999999,3,1,5,0.79,7,0.15786998942047725,0,14
3,1,0,202,0.7879,3,1,5,0.75,7,0.12284001410603033,0,6
4,1,0,202,0.7424,3,1,5,0.75,7,0.12284001410603033,0,5
5,1,0,202,0.7121,3,1,5,0.79,7,0.12284001410603033,0,17
6,1,0,202,0.7424,3,1,5,0.75,7,0.10532502644880687,0,83
7,1,0,202,0.8029999999999999,3,2,5,0.66,7,0.12284001410603033,0,232
8,1,0,202,0.8485,3,2,5,0.63,7,0.19301751498765723,0,292
9,1,0,202,0.8939,3,1,5,0.63,7,0.10532502644880687,0,177
10,1,0,202,0.9242,3,1,5,0.53,7,0.10532502644880687,0,83
11,1,0,202,0.8939,3,1,5,0.5,7,0.12284001410603033,0,86
12,1,0,202,0.9545,3,1,5,0.48,7,0.19301751498765723,0,95
13,1,0,202,0.9848,3,1,5,0.51,7,0.19301751498765723,0,98
14,1,0,202,1.0,3,1,5,0.48,7,0.3508875044081345,0,77
15,1,0,202,0.9848,3,1,5,0.51,7,0.3508875044081345,0,101
16,1,0,202,0.8333,3,3,5,0.39,7,0.3508875044081345,0,153
17,1,0,202,0.8485,3,1,5,0.47,7,0.12284001410603033,0,271
18,1,0,202,0.8182,3,1,5,0.37,7,0.19301751498765723,0,250
19,1,0,202,0.7879,3,2,5,0.41,7,0.12284001410603033,0,210
20,1,0,202,0.8182,3,1,5,0.56,7,0.0,0,166
21,1,0,202,0.8029999999999999,3,1,5,0.59,7,0.10532502644880687,0,152
22,1,0,202,0.7879,3,2,5,0.49,7,0.10532502644880687,0,105
23,1,0,202,0.7879,3,1,5,0.63,7,0.22804749030210414,0,84
0,0,0,203,0.7879,3,1,6,0.56,7,0.0,0,85
1,0,0,203,0.7727,3,1,6,0.52,7,0.12284001410603033,0,57
2,0,0,203,0.7727,3,1,6,0.52,7,0.0,0,48
3,0,0,203,0.7576,3,1,6,0.66,7,0.10532502644880687,0,16
4,0,0,203,0.7273,3,1,6,0.66,7,0.12284001410603033,0,4
5,0,0,203,0.7121,3,1,6,0.62,7,0.15786998942047725,0,6
6,0,0,203,0.7424,3,1,6,0.52,7,0.15786998942047725,0,19
7,0,0,203,0.7424,3,1,6,0.52,7,0.12284001410603033,0,38
8,0,0,203,0.7879,3,1,6,0.49,7,0.298224991183731,0,85
9,0,0,203,0.7879,3,1,6,0.49,7,0.19301751498765723,0,102
10,0,0,203,0.7879,3,1,6,0.41,7,0.2631950158692841,0,137
11,0,0,203,0.8182,3,1,6,0.37,7,0.22804749030210414,0,154
12,0,0,203,0.8636,3,1,6,0.37,7,0.12284001410603033,0,164
13,0,0,203,0.8788,3,1,6,0.38,7,0.19301751498765723,0,167
14,0,0,203,0.8939,3,1,6,0.42,7,0.0,0,152
15,0,0,203,0.8788,3,1,6,0.38,7,0.0,0,137
16,0,0,203,0.8788,3,1,6,0.38,7,0.15786998942047725,0,151
17,0,0,203,0.8788,3,1,6,0.38,7,0.15786998942047725,0,127
18,0,0,203,0.8788,3,1,6,0.4,7,0.2631950158692841,0,134
19,0,0,203,0.8029999999999999,3,2,6,0.59,7,0.15786998942047725,0,137
20,0,0,203,0.8029999999999999,3,1,6,0.59,7,0.2631950158692841,0,98
21,0,0,203,0.8029999999999999,3,1,6,0.59,7,0.2631950158692841,0,115
22,0,0,203,0.7727,3,1,6,0.59,7,0.22804749030210414,0,88
23,0,0,203,0.7727,3,1,6,0.59,7,0.12284001410603033,0,77
0,0,0,204,0.7727,3,1,0,0.59,7,0.12284001410603033,0,77
1,0,0,204,0.7576,3,1,0,0.66,7,0.12284001410603033,0,63
2,0,0,204,0.7879,3,1,0,0.63,7,0.10532502644880687,0,48
3,0,0,204,0.7879,3,1,0,0.63,7,0.10532502644880687,0,20
4,0,0,204,0.7576,3,1,0,0.66,7,0.12284001410603033,0,5
5,0,0,204,0.7576,3,1,0,0.66,7,0.10532502644880687,0,3
6,0,0,204,0.7879,3,2,0,0.63,7,0.10532502644880687,0,13
7,0,0,204,0.7727,3,1,0,0.59,7,0.15786998942047725,0,29
8,0,0,204,0.7879,3,1,0,0.56,7,0.33337251675091106,0,82
9,0,0,204,0.7879,3,1,0,0.56,7,0.45621253085694136,0,112
10,0,0,204,0.8182,3,1,0,0.5,7,0.38603502997531447,0,165
11,0,0,204,0.8029999999999999,3,1,0,0.53,7,0.298224991183731,0,169
12,0,0,204,0.8636,3,1,0,0.45,7,0.19301751498765723,0,161
13,0,0,204,0.8029999999999999,3,1,0,0.47,7,0.2631950158692841,0,162
14,0,0,204,0.8182,3,1,0,0.5,7,0.33337251675091106,0,204
15,0,0,204,0.8485,3,1,0,0.42,7,0.298224991183731,0,170
16,0,0,204,0.8485,3,1,0,0.42,7,0.298224991183731,0,187
17,0,0,204,0.8333,3,1,0,0.39,7,0.12284001410603033,0,174
18,0,0,204,0.8182,3,1,0,0.42,7,0.19301751498765723,0,176
19,0,0,204,0.8029999999999999,3,1,0,0.47,7,0.19301751498765723,0,170
20,0,0,204,0.7879,3,1,0,0.49,7,0.19301751498765723,0,143
21,0,0,204,0.7879,3,1,0,0.63,7,0.15786998942047725,0,111
22,0,0,204,0.7576,3,1,0,0.66,7,0.0,0,75
23,0,0,204,0.7273,3,2,0,0.7,7,0.10532502644880687,0,37
0,1,0,205,0.7273,3,2,1,0.7,7,0.0,0,17
1,1,0,205,0.7424,3,2,1,0.75,7,0.10532502644880687,0,8
2,1,0,205,0.7121,3,2,1,0.79,7,0.10532502644880687,0,3
3,1,0,205,0.7121,3,1,1,0.79,7,0.0,0,2
4,1,0,205,0.7121,3,1,1,0.84,7,0.10532502644880687,0,6
5,1,0,205,0.7121,3,1,1,0.84,7,0.10532502644880687,0,22
6,1,0,205,0.7121,3,2,1,0.84,7,0.10532502644880687,0,100
7,1,0,205,0.7121,3,2,1,0.79,7,0.0,0,257
8,1,0,205,0.7424,3,2,1,0.75,7,0.0,0,353
9,1,0,205,0.8029999999999999,3,1,1,0.66,7,0.0,0,124
10,1,0,205,0.8029999999999999,3,1,1,0.59,7,0.0,0,54
11,1,0,205,0.8333,3,2,1,0.59,7,0.22804749030210414,0,83
12,1,0,205,0.8333,3,2,1,0.59,7,0.22804749030210414,0,50
13,1,0,205,0.7121,3,2,1,0.74,7,0.15786998942047725,0,64
14,1,0,205,0.6970000000000001,3,2,1,0.79,7,0.22804749030210414,0,62
15,1,0,205,0.6667,3,1,1,0.84,7,0.45621253085694136,0,96
16,1,0,205,0.6667,3,1,1,0.84,7,0.2631950158692841,0,161
17,1,0,205,0.6970000000000001,3,1,1,0.74,7,0.0,0,437
18,1,0,205,0.7121,3,1,1,0.74,7,0.10532502644880687,0,473
19,1,0,205,0.6970000000000001,3,1,1,0.7,7,0.10532502644880687,0,324
20,1,0,205,0.6970000000000001,3,1,1,0.74,7,0.15786998942047725,0,247
21,1,0,205,0.6667,3,1,1,0.84,7,0.0,0,153
22,1,0,205,0.6667,3,1,1,0.84,7,0.0,0,112
23,1,0,205,0.6667,3,1,1,0.84,7,0.10532502644880687,0,64
0,1,0,206,0.6667,3,1,2,0.79,7,0.12284001410603033,0,20
1,1,0,206,0.6667,3,1,2,0.79,7,0.12284001410603033,0,6
2,1,0,206,0.6364,3,1,2,0.89,7,0.12284001410603033,0,6
3,1,0,206,0.6364,3,1,2,0.89,7,0.15786998942047725,0,2
4,1,0,206,0.6364,3,1,2,0.88,7,0.19301751498765723,0,6
5,1,0,206,0.5909,3,1,2,0.89,7,0.10532502644880687,0,24
6,1,0,206,0.6364,3,1,2,0.83,7,0.2631950158692841,0,108
7,1,0,206,0.6818,3,1,2,0.66,7,0.33337251675091106,0,288
8,1,0,206,0.6818,3,1,2,0.55,7,0.22804749030210414,0,392
9,1,0,206,0.6818,3,1,2,0.4,7,0.2631950158692841,0,162
10,1,0,206,0.6970000000000001,3,1,2,0.31,7,0.2631950158692841,0,96
11,1,0,206,0.7121,3,1,2,0.3,7,0.0,0,102
12,1,0,206,0.7273,3,1,2,0.28,7,0.0,0,122
13,1,0,206,0.7273,3,1,2,0.32,7,0.3508875044081345,0,139
14,1,0,206,0.7424,3,1,2,0.3,7,0.33337251675091106,0,101
15,1,0,206,0.7576,3,1,2,0.28,7,0.38603502997531447,0,114
16,1,0,206,0.7576,3,1,2,0.36,7,0.33337251675091106,0,213
17,1,0,206,0.7576,3,1,2,0.36,7,0.42106500528976143,0,465
18,1,0,206,0.7424,3,1,2,0.39,7,0.45621253085694136,0,478
19,1,0,206,0.7424,3,1,2,0.43,7,0.3508875044081345,0,329
20,1,0,206,0.7273,3,1,2,0.46,7,0.298224991183731,0,243
21,1,0,206,0.7121,3,1,2,0.49,7,0.2631950158692841,0,222
22,1,0,206,0.6970000000000001,3,1,2,0.55,7,0.15786998942047725,0,131
23,1,0,206,0.7121,3,1,2,0.58,7,0.12284001410603033,0,71
0,1,0,207,0.7121,3,2,3,0.52,7,0.19301751498765723,0,26
1,1,0,207,0.7121,3,1,3,0.49,7,0.22804749030210414,0,9
2,1,0,207,0.6970000000000001,3,1,3,0.52,7,0.3508875044081345,0,5
3,1,0,207,0.6667,3,1,3,0.58,7,0.19301751498765723,0,4
4,1,0,207,0.6667,3,1,3,0.51,7,0.22804749030210414,0,3
5,1,0,207,0.6515,3,1,3,0.54,7,0.33337251675091106,0,18
6,1,0,207,0.6515,3,1,3,0.54,7,0.2631950158692841,0,119
7,1,0,207,0.6667,3,1,3,0.48,7,0.298224991183731,0,313
8,1,0,207,0.6667,3,1,3,0.42,7,0.298224991183731,0,405
9,1,0,207,0.6667,3,1,3,0.35,7,0.298224991183731,0,189
10,1,0,207,0.6818,3,1,3,0.33,7,0.0,0,82
11,1,0,207,0.6970000000000001,3,1,3,0.31,7,0.0,0,94
12,1,0,207,0.7121,3,1,3,0.3,7,0.33337251675091106,0,132
13,1,0,207,0.7273,3,1,3,0.3,7,0.42106500528976143,0,151
14,1,0,207,0.7273,3,1,3,0.28,7,0.2631950158692841,0,107
15,1,0,207,0.7424,3,1,3,0.26,7,0.298224991183731,0,103
16,1,0,207,0.7273,3,1,3,0.25,7,0.19301751498765723,0,228
17,1,0,207,0.7121,3,1,3,0.26,7,0.2631950158692841,0,491
18,1,0,207,0.7121,3,1,3,0.28,7,0.12284001410603033,0,463
19,1,0,207,0.6970000000000001,3,1,3,0.29,7,0.10532502644880687,0,288
20,1,0,207,0.6818,3,1,3,0.45,7,0.2631950158692841,0,239
21,1,0,207,0.6667,3,1,3,0.48,7,0.12284001410603033,0,196
22,1,0,207,0.6667,3,1,3,0.48,7,0.0,0,143
23,1,0,207,0.6667,3,1,3,0.45,7,0.10532502644880687,0,93
0,1,0,208,0.6515,3,1,4,0.51,7,0.15786998942047725,0,31
1,1,0,208,0.6667,3,1,4,0.51,7,0.0,0,26
2,1,0,208,0.6667,3,1,4,0.54,7,0.12284001410603033,0,5
3,1,0,208,0.6667,3,1,4,0.54,7,0.0,0,5
4,1,0,208,0.6515,3,1,4,0.61,7,0.12284001410603033,0,6
5,1,0,208,0.6515,3,1,4,0.65,7,0.12284001410603033,0,26
6,1,0,208,0.6515,3,1,4,0.7,7,0.10532502644880687,0,110
7,1,0,208,0.6818,3,1,4,0.7,7,0.19301751498765723,0,278
8,1,0,208,0.6970000000000001,3,1,4,0.66,7,0.19301751498765723,0,409
9,1,0,208,0.7424,3,1,4,0.59,7,0.22804749030210414,0,189
10,1,0,208,0.7576,3,1,4,0.55,7,0.33337251675091106,0,86
11,1,0,208,0.8182,3,1,4,0.56,7,0.33337251675091106,0,113
12,1,0,208,0.8029999999999999,3,1,4,0.53,7,0.298224991183731,0,151
13,1,0,208,0.8029999999999999,3,1,4,0.47,7,0.298224991183731,0,126
14,1,0,208,0.7879,3,2,4,0.49,7,0.298224991183731,0,111
15,1,0,208,0.8182,3,1,4,0.5,7,0.22804749030210414,0,124
