workingday,atemp,hr,yr,season,dteday,mnth,weekday,hum,weathersit,windspeed,holiday,casual
1,0.4545,1,0,2,108,4,2,0.63,1,0.2631950158692841,0,5
1,0.4545,2,0,2,108,4,2,0.67,1,0.33337251675091106,0,8
1,0.4697,3,0,2,108,4,2,0.63,1,0.2631950158692841,0,0
1,0.4545,4,0,2,108,4,2,0.67,1,0.10532502644880687,0,1
1,0.4545,5,0,2,108,4,2,0.72,2,0.22804749030210414,0,1
1,0.4697,6,0,2,108,4,2,0.67,2,0.0,0,2
1,0.5,7,0,2,108,4,2,0.55,2,0.0,0,22
1,0.4848,8,0,2,108,4,2,0.68,2,0.15786998942047725,0,20
1,0.5,9,0,2,108,4,2,0.63,3,0.10532502644880687,0,23
1,0.4848,10,0,2,108,4,2,0.72,2,0.2631950158692841,0,15
1,0.5152,11,0,2,108,4,2,0.68,2,0.19301751498765723,0,19
1,0.5152,12,0,2,108,4,2,0.64,2,0.10532502644880687,0,19
1,0.5152,13,0,2,108,4,2,0.68,2,0.2631950158692841,0,26
1,0.5152,14,0,2,108,4,2,0.64,2,0.22804749030210414,0,19
1,0.5152,15,0,2,108,4,2,0.65,2,0.19301751498765723,0,44
1,0.5303,16,0,2,108,4,2,0.52,1,0.3508875044081345,0,30
1,0.5303,17,0,2,108,4,2,0.6,1,0.12284001410603033,0,39
1,0.5152,18,0,2,108,4,2,0.64,2,0.15786998942047725,0,44
1,0.4848,19,0,2,108,4,2,0.72,2,0.22804749030210414,0,28
1,0.4848,20,0,2,108,4,2,0.72,2,0.2631950158692841,0,20
1,0.4848,21,0,2,108,4,2,0.72,2,0.15786998942047725,0,8
1,0.4697,22,0,2,108,4,2,0.77,1,0.10532502644880687,0,3
1,0.4545,23,0,2,108,4,2,0.88,1,0.10532502644880687,0,11
1,0.4394,0,0,2,109,4,3,0.88,1,0.15786998942047725,0,4
1,0.4242,1,0,2,109,4,3,0.94,1,0.19301751498765723,0,2
1,0.4242,2,0,2,109,4,3,0.94,1,0.19301751498765723,0,0
1,0.4242,3,0,2,109,4,3,0.94,1,0.0,0,0
1,0.4091,4,0,2,109,4,3,1.0,1,0.12284001410603033,0,5
1,0.4091,5,0,2,109,4,3,0.94,1,0.22804749030210414,0,1
1,0.4242,6,0,2,109,4,3,0.94,1,0.19301751498765723,0,2
1,0.4394,7,0,2,109,4,3,0.94,1,0.0,0,26
1,0.6061,8,0,2,109,4,3,0.69,1,0.5439050193957917,0,22
1,0.6212,9,0,2,109,4,3,0.61,1,0.33337251675091106,0,27
1,0.6061,10,0,2,109,4,3,0.69,1,0.10532502644880687,0,45
1,0.6061,11,0,2,109,4,3,0.69,1,0.10532502644880687,0,31
1,0.6515,12,0,2,109,4,3,0.48,1,0.45621253085694136,0,28
1,0.6515,13,0,2,109,4,3,0.48,1,0.45621253085694136,0,42
1,0.6515,14,0,2,109,4,3,0.4,1,0.5439050193957917,0,33
1,0.6667,15,0,2,109,4,3,0.35,2,0.42106500528976143,0,32
1,0.6667,16,0,2,109,4,3,0.35,2,0.42106500528976143,0,54
1,0.6515,17,0,2,109,4,3,0.37,2,0.49124250617138826,0,34
1,0.6515,18,0,2,109,4,3,0.3,1,0.42106500528976143,0,56
1,0.6364,19,0,2,109,4,3,0.32,1,0.298224991183731,0,74
1,0.6212,20,0,2,109,4,3,0.32,1,0.12284001410603033,0,31
1,0.6212,21,0,2,109,4,3,0.36,1,0.33337251675091106,0,38
1,0.6212,22,0,2,109,4,3,0.41,1,0.298224991183731,0,12
1,0.6212,23,0,2,109,4,3,0.4,1,0.38603502997531447,0,14
1,0.5303,0,0,2,110,4,4,0.43,1,0.42106500528976143,0,11
1,0.5,1,0,2,110,4,4,0.45,1,0.2631950158692841,0,6
1,0.4848,2,0,2,110,4,4,0.42,1,0.45621253085694136,0,3
1,0.4545,3,0,2,110,4,4,0.51,2,0.5439050193957917,0,4
1,0.4394,4,0,2,110,4,4,0.54,2,0.5263900317385682,0,2
1,0.4242,5,0,2,110,4,4,0.54,2,0.6491124955918656,0,0
1,0.4091,6,0,2,110,4,4,0.58,2,0.6842600211590455,0,2
1,0.4242,7,0,2,110,4,4,0.47,2,0.5439050193957917,0,15
1,0.4091,8,0,2,110,4,4,0.5,2,0.5789349947102387,0,19
1,0.4242,9,0,2,110,4,4,0.47,2,0.33337251675091106,0,18
1,0.4242,10,0,2,110,4,4,0.44,1,0.42106500528976143,0,25
1,0.4394,11,0,2,110,4,4,0.41,1,0.33337251675091106,0,34
1,0.4545,12,0,2,110,4,4,0.38,1,0.19301751498765723,0,49
1,0.4697,13,0,2,110,4,4,0.33,1,0.38603502997531447,0,55
1,0.4848,14,0,2,110,4,4,0.34,1,0.45621253085694136,0,68
1,0.5,15,0,2,110,4,4,0.29,1,0.49124250617138826,0,69
1,0.5,16,0,2,110,4,4,0.27,1,0.42106500528976143,0,66
1,0.4848,17,0,2,110,4,4,0.29,1,0.19301751498765723,0,79
1,0.4848,18,0,2,110,4,4,0.25,1,0.33337251675091106,0,71
1,0.4545,19,0,2,110,4,4,0.28,1,0.33337251675091106,0,52
1,0.4394,20,0,2,110,4,4,0.3,1,0.15786998942047725,0,28
1,0.4242,21,0,2,110,4,4,0.47,1,0.22804749030210414,0,25
1,0.4242,22,0,2,110,4,4,0.38,1,0.10532502644880687,0,31
1,0.4091,23,0,2,110,4,4,0.43,1,0.12284001410603033,0,13
1,0.3485,0,0,2,111,4,5,0.62,1,0.22804749030210414,0,3
1,0.3333,1,0,2,111,4,5,0.53,1,0.298224991183731,0,2
1,0.3333,2,0,2,111,4,5,0.53,1,0.3508875044081345,0,2
1,0.3333,3,0,2,111,4,5,0.53,1,0.3508875044081345,0,0
1,0.3182,4,0,2,111,4,5,0.53,1,0.33337251675091106,0,1
1,0.3182,5,0,2,111,4,5,0.53,1,0.2631950158692841,0,0
1,0.3182,6,0,2,111,4,5,0.53,1,0.33337251675091106,0,2
1,0.3182,7,0,2,111,4,5,0.53,2,0.33337251675091106,0,5
1,0.3182,8,0,2,111,4,5,0.53,2,0.298224991183731,0,15
1,0.303,9,0,2,111,4,5,0.61,3,0.3508875044081345,0,17
1,0.3485,10,0,2,111,4,5,0.62,2,0.22804749030210414,0,32
1,0.3333,11,0,2,111,4,5,0.66,3,0.22804749030210414,0,23
1,0.3333,12,0,2,111,4,5,0.76,3,0.15786998942047725,0,19
1,0.3333,13,0,2,111,4,5,0.87,3,0.22804749030210414,0,3
1,0.3182,14,0,2,111,4,5,0.87,3,0.298224991183731,0,3
1,0.3333,15,0,2,111,4,5,0.87,3,0.22804749030210414,0,13
1,0.3333,16,0,2,111,4,5,0.87,3,0.15786998942047725,0,4
1,0.303,17,0,2,111,4,5,0.93,3,0.2631950158692841,0,6
1,0.303,18,0,2,111,4,5,0.93,3,0.2631950158692841,0,4
1,0.303,19,0,2,111,4,5,0.93,3,0.2631950158692841,0,7
1,0.303,20,0,2,111,4,5,0.87,3,0.2631950158692841,0,8
1,0.303,21,0,2,111,4,5,0.93,3,0.19301751498765723,0,5
1,0.303,22,0,2,111,4,5,1.0,3,0.15786998942047725,0,3
1,0.3333,23,0,2,111,4,5,0.93,3,0.12284001410603033,0,0
0,0.3182,0,0,2,112,4,6,1.0,2,0.22804749030210414,0,0
0,0.3182,1,0,2,112,4,6,1.0,2,0.22804749030210414,0,5
0,0.3333,2,0,2,112,4,6,1.0,3,0.15786998942047725,0,3
0,0.3333,3,0,2,112,4,6,1.0,3,0.10532502644880687,0,0
0,0.3636,4,0,2,112,4,6,1.0,3,0.0,0,2
0,0.3636,5,0,2,112,4,6,1.0,3,0.0,0,1
0,0.3333,6,0,2,112,4,6,1.0,2,0.19301751498765723,0,0
0,0.3333,7,0,2,112,4,6,1.0,3,0.19301751498765723,0,2
0,0.3333,8,0,2,112,4,6,1.0,2,0.298224991183731,0,15
0,0.3939,9,0,2,112,4,6,0.94,2,0.3508875044081345,0,13
0,0.4242,10,0,2,112,4,6,0.88,2,0.2631950158692841,0,36
0,0.4545,11,0,2,112,4,6,0.88,2,0.2631950158692841,0,68
0,0.5,12,0,2,112,4,6,0.83,1,0.49124250617138826,0,94
0,0.5,13,0,2,112,4,6,0.83,1,0.45621253085694136,0,126
0,0.5455,14,0,2,112,4,6,0.78,1,0.42106500528976143,0,182
0,0.5909,15,0,2,112,4,6,0.73,1,0.45621253085694136,0,171
0,0.5909,16,0,2,112,4,6,0.73,1,0.33337251675091106,0,180
0,0.5909,17,0,2,112,4,6,0.73,1,0.38603502997531447,0,168
0,0.5455,18,0,2,112,4,6,0.78,1,0.22804749030210414,0,149
0,0.5303,19,0,2,112,4,6,0.83,1,0.33337251675091106,0,84
0,0.5152,20,0,2,112,4,6,0.88,2,0.298224991183731,0,45
0,0.5303,21,0,2,112,4,6,0.83,2,0.33337251675091106,0,32
0,0.5455,22,0,2,112,4,6,0.78,2,0.298224991183731,0,55
0,0.5152,23,0,2,112,4,6,0.88,2,0.19301751498765723,0,31
0,0.5,0,0,2,113,4,0,0.83,1,0.2631950158692841,0,30
0,0.4848,1,0,2,113,4,0,0.88,1,0.22804749030210414,0,14
0,0.4848,2,0,2,113,4,0,0.88,1,0.22804749030210414,0,27
0,0.4848,3,0,2,113,4,0,0.94,1,0.10532502644880687,0,4
0,0.4848,4,0,2,113,4,0,0.94,1,0.10532502644880687,0,0
0,0.4848,5,0,2,113,4,0,0.94,1,0.10532502644880687,0,5
0,0.4848,6,0,2,113,4,0,1.0,2,0.0,0,10
0,0.4848,7,0,2,113,4,0,1.0,2,0.0,0,16
0,0.5,8,0,2,113,4,0,0.94,1,0.2631950158692841,0,38
0,0.5303,9,0,2,113,4,0,0.88,1,0.298224991183731,0,73
0,0.5758,10,0,2,113,4,0,0.78,1,0.19301751498765723,0,118
0,0.6212,11,0,2,113,4,0,0.65,1,0.15786998942047725,0,124
0,0.6364,12,0,2,113,4,0,0.65,1,0.298224991183731,0,168
0,0.6515,13,0,2,113,4,0,0.58,1,0.33337251675091106,0,205
0,0.6515,14,0,2,113,4,0,0.54,1,0.38603502997531447,0,197
0,0.6212,15,0,2,113,4,0,0.61,1,0.298224991183731,0,167
0,0.6667,16,0,2,113,4,0,0.48,1,0.45621253085694136,0,162
0,0.6212,17,0,2,113,4,0,0.65,1,0.3508875044081345,0,142
0,0.6061,18,0,2,113,4,0,0.69,1,0.19301751498765723,0,96
0,0.5606,19,0,2,113,4,0,0.83,3,0.33337251675091106,0,62
0,0.5606,20,0,2,113,4,0,0.83,3,0.33337251675091106,0,34
0,0.5152,21,0,2,113,4,0,0.94,3,0.19301751498765723,0,8
0,0.5152,22,0,2,113,4,0,1.0,3,0.19301751498765723,0,5
0,0.5152,23,0,2,113,4,0,1.0,3,0.10532502644880687,0,5
1,0.5,0,0,2,114,4,1,1.0,3,0.0,0,2
1,0.5152,1,0,2,114,4,1,1.0,1,0.10532502644880687,0,2
1,0.5152,2,0,2,114,4,1,1.0,1,0.10532502644880687,0,1
1,0.4848,3,0,2,114,4,1,1.0,2,0.12284001410603033,0,2
1,0.5,4,0,2,114,4,1,1.0,2,0.0,0,1
1,0.4545,5,0,2,114,4,1,1.0,2,0.0,0,3
1,0.4848,6,0,2,114,4,1,1.0,2,0.0,0,7
1,0.5,7,0,2,114,4,1,1.0,2,0.10532502644880687,0,13
1,0.5303,8,0,2,114,4,1,0.88,1,0.12284001410603033,0,27
1,0.5606,9,0,2,114,4,1,0.83,1,0.15786998942047725,0,27
1,0.6061,10,0,2,114,4,1,0.73,1,0.2631950158692841,0,61
1,0.6061,11,0,2,114,4,1,0.73,1,0.2631950158692841,0,53
1,0.6212,12,0,2,114,4,1,0.74,1,0.298224991183731,0,48
1,0.6515,13,0,2,114,4,1,0.65,1,0.2631950158692841,0,57
1,0.6667,14,0,2,114,4,1,0.54,1,0.2631950158692841,0,47
1,0.6667,15,0,2,114,4,1,0.51,1,0.2631950158692841,0,50
1,0.6515,16,0,2,114,4,1,0.54,1,0.42106500528976143,0,41
1,0.6515,17,0,2,114,4,1,0.54,1,0.3508875044081345,0,80
1,0.6364,18,0,2,114,4,1,0.57,1,0.42106500528976143,0,74
1,0.6212,19,0,2,114,4,1,0.57,1,0.38603502997531447,0,62
1,0.6212,20,0,2,114,4,1,0.61,1,0.33337251675091106,0,42
1,0.6061,21,0,2,114,4,1,0.69,1,0.298224991183731,0,41
1,0.5909,22,0,2,114,4,1,0.73,1,0.3508875044081345,0,23
1,0.5455,23,0,2,114,4,1,0.78,1,0.33337251675091106,0,9
1,0.6061,0,0,2,115,4,2,0.69,1,0.33337251675091106,0,10
1,0.5909,1,0,2,115,4,2,0.73,1,0.33337251675091106,0,16
1,0.5303,2,0,2,115,4,2,0.83,1,0.38603502997531447,0,17
1,0.5152,3,0,2,115,4,2,0.88,1,0.33337251675091106,0,17
1,0.5303,4,0,2,115,4,2,0.83,1,0.298224991183731,0,2
1,0.5152,5,0,2,115,4,2,0.88,1,0.298224991183731,0,0
1,0.5303,6,0,2,115,4,2,0.88,1,0.2631950158692841,0,0
1,0.5455,7,0,2,115,4,2,0.83,1,0.3508875044081345,0,16
1,0.5455,8,0,2,115,4,2,0.83,1,0.3508875044081345,0,32
1,0.6061,9,0,2,115,4,2,0.73,1,0.42106500528976143,0,35
1,0.6212,10,0,2,115,4,2,0.69,1,0.42106500528976143,0,22
1,0.6364,11,0,2,115,4,2,0.65,1,0.45621253085694136,0,40
1,0.6515,12,0,2,115,4,2,0.61,1,0.49124250617138826,0,40
1,0.6667,13,0,2,115,4,2,0.51,1,0.5263900317385682,0,37
1,0.6667,14,0,2,115,4,2,0.58,1,0.38603502997531447,0,40
1,0.6515,15,0,2,115,4,2,0.61,1,0.42106500528976143,0,34
1,0.6515,16,0,2,115,4,2,0.58,1,0.45621253085694136,0,40
1,0.6364,17,0,2,115,4,2,0.61,1,0.42106500528976143,0,66
1,0.6364,18,0,2,115,4,2,0.65,1,0.5263900317385682,0,65
1,0.6061,19,0,2,115,4,2,0.73,1,0.49124250617138826,0,42
1,0.6061,20,0,2,115,4,2,0.73,1,0.42106500528976143,0,35
1,0.5909,21,0,2,115,4,2,0.78,1,0.33337251675091106,0,33
1,0.5606,22,0,2,115,4,2,0.83,2,0.22804749030210414,0,32
1,0.5606,23,0,2,115,4,2,0.83,2,0.2631950158692841,0,7
1,0.5606,0,0,2,116,4,3,0.83,1,0.2631950158692841,0,3
1,0.5606,1,0,2,116,4,3,0.83,1,0.298224991183731,0,2
1,0.5455,2,0,2,116,4,3,0.88,1,0.298224991183731,0,0
1,0.5455,3,0,2,116,4,3,0.88,2,0.33337251675091106,0,3
1,0.5303,4,0,2,116,4,3,0.94,1,0.2631950158692841,0,0
1,0.5303,5,0,2,116,4,3,0.94,2,0.298224991183731,0,1
1,0.5303,6,0,2,116,4,3,0.94,1,0.298224991183731,0,5
1,0.5455,7,0,2,116,4,3,0.88,2,0.33337251675091106,0,17
1,0.5455,8,0,2,116,4,3,0.88,2,0.38603502997531447,0,31
1,0.5455,9,0,2,116,4,3,0.88,2,0.49124250617138826,0,20
1,0.5758,10,0,2,116,4,3,0.83,2,0.33337251675091106,0,26
1,0.5909,11,0,2,116,4,3,0.78,2,0.33337251675091106,0,53
1,0.6061,12,0,2,116,4,3,0.78,1,0.38603502997531447,0,38
1,0.5909,13,0,2,116,4,3,0.78,1,0.3508875044081345,0,31
1,0.6364,14,0,2,116,4,3,0.74,1,0.33337251675091106,0,29
1,0.6515,15,0,2,116,4,3,0.65,1,0.5789349947102387,0,18
1,0.6515,16,0,2,116,4,3,0.7,1,0.45621253085694136,0,29
1,0.6061,17,0,2,116,4,3,0.83,3,0.45621253085694136,0,63
1,0.6061,18,0,2,116,4,3,0.83,3,0.45621253085694136,0,46
1,0.5909,19,0,2,116,4,3,0.78,1,0.33337251675091106,0,40
1,0.5758,20,0,2,116,4,3,0.83,1,0.38603502997531447,0,30
1,0.5606,21,0,2,116,4,3,0.88,1,0.33337251675091106,0,19
1,0.5606,22,0,2,116,4,3,0.88,2,0.38603502997531447,0,18
1,0.5606,23,0,2,116,4,3,0.88,2,0.42106500528976143,0,25
1,0.5909,0,0,2,117,4,4,0.78,1,0.42106500528976143,0,13
1,0.5758,1,0,2,117,4,4,0.83,2,0.45621253085694136,0,8
1,0.5758,2,0,2,117,4,4,0.83,2,0.5263900317385682,0,14
1,0.5909,3,0,2,117,4,4,0.78,2,0.45621253085694136,0,2
1,0.5758,4,0,2,117,4,4,0.83,2,0.49124250617138826,0,4
1,0.5758,5,0,2,117,4,4,0.83,2,0.45621253085694136,0,0
1,0.5909,6,0,2,117,4,4,0.78,2,0.5439050193957917,0,7
1,0.5909,7,0,2,117,4,4,0.78,2,0.5263900317385682,0,14
1,0.6061,8,0,2,117,4,4,0.78,2,0.5263900317385682,0,31
1,0.5606,9,0,2,117,4,4,0.88,3,0.38603502997531447,0,18
1,0.5606,10,0,2,117,4,4,0.88,2,0.33337251675091106,0,9
1,0.5758,11,0,2,117,4,4,0.83,2,0.33337251675091106,0,10
1,0.5909,12,0,2,117,4,4,0.78,2,0.298224991183731,0,23
1,0.5758,13,0,2,117,4,4,0.83,2,0.3508875044081345,0,18
1,0.5758,14,0,2,117,4,4,0.83,1,0.3508875044081345,0,21
1,0.6212,15,0,2,117,4,4,0.69,1,0.38603502997531447,0,46
1,0.5909,16,0,2,117,4,4,0.78,1,0.298224991183731,0,42
1,0.6212,17,0,2,117,4,4,0.47,1,0.42106500528976143,0,49
1,0.6212,18,0,2,117,4,4,0.47,1,0.42106500528976143,0,44
1,0.6212,19,0,2,117,4,4,0.43,1,0.3508875044081345,0,57
1,0.5455,20,0,2,117,4,4,0.43,1,0.2631950158692841,0,49
1,0.5303,21,0,2,117,4,4,0.46,1,0.15786998942047725,0,27
1,0.5152,22,0,2,117,4,4,0.45,1,0.19301751498765723,0,34
1,0.5152,23,0,2,117,4,4,0.39,1,0.10532502644880687,0,29
1,0.5,0,0,2,118,4,5,0.39,1,0.33337251675091106,0,11
1,0.4848,1,0,2,118,4,5,0.45,1,0.10532502644880687,0,10
1,0.4545,2,0,2,118,4,5,0.63,1,0.12284001410603033,0,2
1,0.4545,3,0,2,118,4,5,0.59,1,0.10532502644880687,0,1
1,0.4545,4,0,2,118,4,5,0.51,1,0.15786998942047725,0,0
1,0.4545,5,0,2,118,4,5,0.47,1,0.15786998942047725,0,0
1,0.4848,6,0,2,118,4,5,0.45,1,0.33337251675091106,0,4
1,0.5,7,0,2,118,4,5,0.42,1,0.22804749030210414,0,18
1,0.5152,8,0,2,118,4,5,0.39,1,0.3508875044081345,0,35
1,0.5152,9,0,2,118,4,5,0.39,1,0.38603502997531447,0,45
1,0.5303,10,0,2,118,4,5,0.4,1,0.33337251675091106,0,57
1,0.6212,11,0,2,118,4,5,0.38,1,0.2631950158692841,0,49
1,0.5303,12,0,2,118,4,5,0.37,1,0.33337251675091106,0,63
1,0.5303,13,0,2,118,4,5,0.37,1,0.3508875044081345,0,74
1,0.6212,14,0,2,118,4,5,0.35,1,0.38603502997531447,0,58
1,0.5303,15,0,2,118,4,5,0.4,2,0.3508875044081345,0,77
1,0.5152,16,0,2,118,4,5,0.42,2,0.42106500528976143,0,59
1,0.5,17,0,2,118,4,5,0.45,2,0.45621253085694136,0,75
1,0.5,18,0,2,118,4,5,0.48,1,0.42106500528976143,0,55
1,0.4545,19,0,2,118,4,5,0.55,1,0.38603502997531447,0,40
1,0.4697,20,0,2,118,4,5,0.48,1,0.2631950158692841,0,34
1,0.4545,21,0,2,118,4,5,0.51,1,0.22804749030210414,0,50
1,0.4242,22,0,2,118,4,5,0.58,1,0.19301751498765723,0,36
1,0.4394,23,0,2,118,4,5,0.54,2,0.10532502644880687,0,25
0,0.4394,0,0,2,119,4,6,0.54,2,0.298224991183731,0,33
0,0.4394,1,0,2,119,4,6,0.54,2,0.19301751498765723,0,15
0,0.4394,2,0,2,119,4,6,0.54,2,0.2631950158692841,0,12
0,0.4242,3,0,2,119,4,6,0.54,2,0.22804749030210414,0,4
0,0.4242,4,0,2,119,4,6,0.54,2,0.2631950158692841,0,2
0,0.4242,5,0,2,119,4,6,0.54,1,0.45621253085694136,0,3
0,0.4091,6,0,2,119,4,6,0.58,1,0.33337251675091106,0,10
0,0.4091,7,0,2,119,4,6,0.54,1,0.45621253085694136,0,21
0,0.4091,8,0,2,119,4,6,0.54,1,0.3508875044081345,0,21
0,0.4394,9,0,2,119,4,6,0.51,1,0.42106500528976143,0,35
0,0.4697,10,0,2,119,4,6,0.44,1,0.45621253085694136,0,94
0,0.4848,11,0,2,119,4,6,0.42,1,0.42106500528976143,0,120
0,0.5,12,0,2,119,4,6,0.42,1,0.45621253085694136,0,178
0,0.5152,13,0,2,119,4,6,0.39,1,0.3508875044081345,0,185
0,0.5152,14,0,2,119,4,6,0.39,1,0.2631950158692841,0,184
0,0.5303,15,0,2,119,4,6,0.37,1,0.15786998942047725,0,217
0,0.5455,16,0,2,119,4,6,0.37,1,0.22804749030210414,0,191
0,0.5303,17,0,2,119,4,6,0.43,1,0.15786998942047725,0,162
0,0.5152,18,0,2,119,4,6,0.43,1,0.15786998942047725,0,134
0,0.5152,19,0,2,119,4,6,0.43,1,0.15786998942047725,0,150
0,0.4394,20,0,2,119,4,6,0.62,1,0.15786998942047725,0,65
0,0.4394,21,0,2,119,4,6,0.62,1,0.15786998942047725,0,58
0,0.4394,22,0,2,119,4,6,0.67,1,0.12284001410603033,0,37
0,0.4394,23,0,2,119,4,6,0.67,1,0.12284001410603033,0,34
0,0.4242,0,0,2,120,5,0,0.67,1,0.10532502644880687,0,19
0,0.4242,1,0,2,120,5,0,0.69,1,0.12284001410603033,0,9
0,0.4242,2,0,2,120,5,0,0.77,1,0.12284001410603033,0,7
0,0.4091,3,0,2,120,5,0,0.82,1,0.12284001410603033,0,8
0,0.4091,4,0,2,120,5,0,0.76,1,0.12284001410603033,0,6
0,0.4091,5,0,2,120,5,0,0.82,1,0.10532502644880687,0,0
0,0.4091,6,0,2,120,5,0,0.82,2,0.10532502644880687,0,4
0,0.4242,7,0,2,120,5,0,0.77,2,0.10532502644880687,0,7
0,0.4394,8,0,2,120,5,0,0.77,2,0.15786998942047725,0,16
0,0.4545,9,0,2,120,5,0,0.72,2,0.15786998942047725,0,45
0,0.4697,10,0,2,120,5,0,0.63,2,0.22804749030210414,0,109
0,0.4545,11,0,2,120,5,0,0.82,1,0.12284001410603033,0,109
0,0.4697,12,0,2,120,5,0,0.77,2,0.12284001410603033,0,109
0,0.4848,13,0,2,120,5,0,0.63,2,0.19301751498765723,0,123
0,0.4848,14,0,2,120,5,0,0.68,2,0.12284001410603033,0,85
0,0.4848,15,0,2,120,5,0,0.72,2,0.0,0,113
0,0.4848,16,0,2,120,5,0,0.72,2,0.22804749030210414,0,75
0,0.4697,17,0,2,120,5,0,0.82,2,0.298224991183731,0,60
0,0.4545,18,0,2,120,5,0,0.82,2,0.10532502644880687,0,33
0,0.4545,19,0,2,120,5,0,0.84,2,0.12284001410603033,0,47
0,0.4545,20,0,2,120,5,0,0.82,2,0.0,0,35
0,0.4545,21,0,2,120,5,0,0.82,2,0.0,0,23
0,0.4545,22,0,2,120,5,0,0.82,2,0.0,0,32
0,0.4545,23,0,2,120,5,0,0.77,1,0.22804749030210414,0,64
1,0.4545,0,0,2,121,5,1,0.72,1,0.15786998942047725,0,68
1,0.4545,1,0,2,121,5,1,0.72,1,0.15786998942047725,0,41
1,0.4394,2,0,2,121,5,1,0.77,2,0.2631950158692841,0,16
1,0.4394,3,0,2,121,5,1,0.77,1,0.15786998942047725,0,9
1,0.4394,4,0,2,121,5,1,0.77,1,0.19301751498765723,0,9
1,0.4394,5,0,2,121,5,1,0.77,2,0.15786998942047725,0,4
1,0.4394,6,0,2,121,5,1,0.88,1,0.12284001410603033,0,3
1,0.4545,7,0,2,121,5,1,0.82,2,0.38603502997531447,0,16
1,0.4697,8,0,2,121,5,1,0.77,2,0.2631950158692841,0,21
1,0.4848,9,0,2,121,5,1,0.77,2,0.33337251675091106,0,41
1,0.5152,10,0,2,121,5,1,0.77,2,0.2631950158692841,0,31
1,0.5455,11,0,2,121,5,1,0.73,1,0.3508875044081345,0,34
1,0.6061,12,0,2,121,5,1,0.69,1,0.2631950158692841,0,40
1,0.6061,13,0,2,121,5,1,0.69,2,0.22804749030210414,0,51
1,0.6061,14,0,2,121,5,1,0.69,1,0.2631950158692841,0,48
1,0.6212,15,0,2,121,5,1,0.61,1,0.22804749030210414,0,45
1,0.6212,16,0,2,121,5,1,0.61,1,0.2631950158692841,0,49
1,0.6212,17,0,2,121,5,1,0.65,1,0.22804749030210414,0,65
1,0.6061,18,0,2,121,5,1,0.65,2,0.22804749030210414,0,68
1,0.6061,19,0,2,121,5,1,0.69,2,0.15786998942047725,0,46
1,0.6061,20,0,2,121,5,1,0.69,2,0.15786998942047725,0,44
1,0.5909,21,0,2,121,5,1,0.73,2,0.12284001410603033,0,54
1,0.5909,22,0,2,121,5,1,0.73,2,0.0,0,28
1,0.5303,23,0,2,121,5,1,0.83,2,0.22804749030210414,0,16
1,0.5303,0,0,2,122,5,2,0.83,2,0.2631950158692841,0,0
1,0.5303,1,0,2,122,5,2,0.78,2,0.298224991183731,0,0
1,0.5303,2,0,2,122,5,2,0.78,2,0.298224991183731,0,0
1,0.5152,3,0,2,122,5,2,0.83,1,0.33337251675091106,0,0
1,0.5,4,0,2,122,5,2,0.88,1,0.2631950158692841,0,3
1,0.5,5,0,2,122,5,2,0.88,1,0.15786998942047725,0,0
1,0.5,6,0,2,122,5,2,0.94,2,0.19301751498765723,0,7
1,0.5152,7,0,2,122,5,2,0.88,2,0.2631950158692841,0,17
1,0.5303,8,0,2,122,5,2,0.83,2,0.33337251675091106,0,24
1,0.5758,9,0,2,122,5,2,0.78,2,0.42106500528976143,0,29
1,0.6061,10,0,2,122,5,2,0.69,2,0.42106500528976143,0,36
1,0.6212,11,0,2,122,5,2,0.65,2,0.38603502997531447,0,20
1,0.6364,12,0,2,122,5,2,0.61,2,0.5789349947102387,0,48
1,0.6515,13,0,2,122,5,2,0.58,2,0.7192899964734925,0,50
1,0.6515,14,0,2,122,5,2,0.58,2,0.6140825202774186,0,36
1,0.6515,15,0,2,122,5,2,0.58,2,0.5263900317385682,0,37
1,0.6667,16,0,2,122,5,2,0.54,1,0.5439050193957917,0,46
1,0.6515,17,0,2,122,5,2,0.54,1,0.5439050193957917,0,53
1,0.6515,18,0,2,122,5,2,0.48,1,0.49124250617138826,0,59
1,0.6364,19,0,2,122,5,2,0.57,1,0.42106500528976143,0,42
1,0.6212,20,0,2,122,5,2,0.61,1,0.22804749030210414,0,28
1,0.6212,21,0,2,122,5,2,0.61,2,0.5263900317385682,0,42
1,0.5455,22,0,2,122,5,2,0.6,2,0.45621253085694136,0,14
1,0.5303,23,0,2,122,5,2,0.68,2,0.38603502997531447,0,12
1,0.5,0,0,2,123,5,3,0.77,3,0.19301751498765723,0,5
1,0.4848,1,0,2,123,5,3,0.82,3,0.33337251675091106,0,1
1,0.4848,2,0,2,123,5,3,0.82,3,0.33337251675091106,0,0
1,0.4242,3,0,2,123,5,3,0.88,3,0.6140825202774186,0,0
1,0.3939,4,0,2,123,5,3,0.94,3,0.38603502997531447,0,1
1,0.3333,5,0,2,123,5,3,0.87,3,0.38603502997531447,0,1
1,0.303,6,0,2,123,5,3,0.93,3,0.45621253085694136,0,0
1,0.303,7,0,2,123,5,3,0.93,3,0.42106500528976143,0,6
1,0.303,8,0,2,123,5,3,0.93,3,0.45621253085694136,0,5
1,0.303,9,0,2,123,5,3,0.93,3,0.42106500528976143,0,5
1,0.3182,10,0,2,123,5,3,0.93,2,0.33337251675091106,0,5
